constantId,packageIn,methodIn,methodRefClass,methodRef,codeUnit,varName,varClass,varRefClass
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i3, 1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(int,boolean)>($i0, 1),,,
0,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i1, 0),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i3, 1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(int,boolean)>($i0, 1),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r4, 0, $r6, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r4, 0, $r6, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r3, 0, $r7, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r3, 0, $r7, 0, $i3),,,
1,android.support.v7.app.AppCompatDialog,getThemeResId,android.content.res.Resources$Theme,resolveAttribute,virtualinvoke $r0.<android.content.res.Resources$Theme: boolean resolveAttribute(int,android.util.TypedValue,boolean)>($i0, $r2, 1),,,
0,android.support.v7.widget.TintTypedArray,getDrawableIfKnown,android.content.res.TypedArray,getResourceId,$i0 = virtualinvoke $r1.<android.content.res.TypedArray: int getResourceId(int,int)>($i0, 0),,,
1,android.support.v7.widget.TintTypedArray,getDrawableIfKnown,android.support.v7.widget.AppCompatDrawableManager,getDrawable,$r4 = virtualinvoke $r2.<android.support.v7.widget.AppCompatDrawableManager: android.graphics.drawable.Drawable getDrawable(android.content.Context,int,boolean)>($r3, $i0, 1),,,
46,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.String,lastIndexOf,$i0 = virtualinvoke $r3.<java.lang.String: int lastIndexOf(int)>(46),,,
123,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.StringBuilder,append,virtualinvoke $r0.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(123),,,
46,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.String,lastIndexOf,$i0 = virtualinvoke $r3.<java.lang.String: int lastIndexOf(int)>(46),,,
123,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.StringBuilder,append,virtualinvoke $r0.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(123),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r4, 0, $r6, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r4, 0, $r6, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r3, 0, $r7, 0, $i3),,,
0,android.support.v4.util.SimpleArrayMap,put,java.lang.System,arraycopy,staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($r3, 0, $r7, 0, $i3),,,
46,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.String,lastIndexOf,$i0 = virtualinvoke $r3.<java.lang.String: int lastIndexOf(int)>(46),,,
123,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.StringBuilder,append,virtualinvoke $r0.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(123),,,
46,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.String,lastIndexOf,$i0 = virtualinvoke $r3.<java.lang.String: int lastIndexOf(int)>(46),,,
123,android.support.v4.util.DebugUtils,buildShortClassTag,java.lang.StringBuilder,append,virtualinvoke $r0.<java.lang.StringBuilder: java.lang.StringBuilder append(char)>(123),,,
0,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
0,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
1,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
2,android.support.v4.app.FragmentManagerImpl,setHWLayerAnimListenerIfAlpha,android.view.View,setLayerType,virtualinvoke $r0.<android.view.View: void setLayerType(int,android.graphics.Paint)>(2, null),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.support.v4.app.Fragment,setHideReplaced,virtualinvoke $r1.<android.support.v4.app.Fragment: void setHideReplaced(boolean)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.view.View,setVisibility,virtualinvoke $r4.<android.view.View: void setVisibility(int)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.support.v4.app.Fragment,setHideReplaced,virtualinvoke $r1.<android.support.v4.app.Fragment: void setHideReplaced(boolean)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
0,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
1,android.support.v4.app.FragmentManagerImpl,moveToState,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i1, 0, 0, 1),,,
2,android.support.v4.app.FragmentManagerImpl,setHWLayerAnimListenerIfAlpha,android.view.View,setLayerType,virtualinvoke $r0.<android.view.View: void setLayerType(int,android.graphics.Paint)>(2, null),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.support.v4.app.Fragment,setHideReplaced,virtualinvoke $r1.<android.support.v4.app.Fragment: void setHideReplaced(boolean)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.view.View,setVisibility,virtualinvoke $r4.<android.view.View: void setVisibility(int)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,completeShowHideFragment,android.support.v4.app.Fragment,setHideReplaced,virtualinvoke $r1.<android.support.v4.app.Fragment: void setHideReplaced(boolean)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,executePostponedTransaction,android.support.v4.app.BackStackRecord,interactsWith,$z0 = virtualinvoke $r6.<android.support.v4.app.BackStackRecord: boolean interactsWith(java.util.ArrayList,int,int)>($r1, 0, $i2),,,
0,android.support.v4.app.FragmentManagerImpl,executePostponedTransaction,android.support.v4.app.BackStackRecord,interactsWith,$z0 = virtualinvoke $r6.<android.support.v4.app.BackStackRecord: boolean interactsWith(java.util.ArrayList,int,int)>($r1, 0, $i2),,,
0,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i1, 0),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i3, 1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(int,boolean)>($i0, 1),,,
0,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i1, 0),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i3, 1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(int,boolean)>($i0, 1),,,
0,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i1, 0),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentTransition,startTransitions,staticinvoke <android.support.v4.app.FragmentTransition: void startTransitions(android.support.v4.app.FragmentManagerImpl,java.util.ArrayList,java.util.ArrayList,int,int,boolean)>($r0, $r1, $r2, $i0, $i3, 1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOpsTogether,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(int,boolean)>($i0, 1),,,
0,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,setScrollingCacheEnabled,specialinvoke $r0.<android.support.v4.view.ViewPager: void setScrollingCacheEnabled(boolean)>(0),,,
0,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,setScrollingCacheEnabled,specialinvoke $r0.<android.support.v4.view.ViewPager: void setScrollingCacheEnabled(boolean)>(0),,,
0,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,completeScroll,specialinvoke $r0.<android.support.v4.view.ViewPager: void completeScroll(boolean)>(0),,,
0,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,setScrollState,virtualinvoke $r0.<android.support.v4.view.ViewPager: void setScrollState(int)>(0),,,
1,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,setScrollingCacheEnabled,specialinvoke $r0.<android.support.v4.view.ViewPager: void setScrollingCacheEnabled(boolean)>(1),,,
2,android.support.v4.view.ViewPager,smoothScrollTo,android.support.v4.view.ViewPager,setScrollState,virtualinvoke $r0.<android.support.v4.view.ViewPager: void setScrollState(int)>(2),,,
0,android.support.v4.view.ViewPager,completeScroll,android.support.v4.view.ViewPager,setScrollingCacheEnabled,specialinvoke $r0.<android.support.v4.view.ViewPager: void setScrollingCacheEnabled(boolean)>(0),,,
0,android.support.v4.view.ViewPager,pageScrolled,android.support.v4.view.ViewPager,onPageScrolled,virtualinvoke $r0.<android.support.v4.view.ViewPager: void onPageScrolled(int,float,int)>(0, 0.0F, 0),,,
0,android.support.v4.view.ViewPager,pageScrolled,android.support.v4.view.ViewPager,onPageScrolled,virtualinvoke $r0.<android.support.v4.view.ViewPager: void onPageScrolled(int,float,int)>(0, 0.0F, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
1,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,completeTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z1, $z0, 1),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,cancelTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z0, 0, 0),,,
1,android.support.v4.app.FragmentManagerImpl$StartEnterTransitionListener,completeTransaction,android.support.v4.app.FragmentManagerImpl,access$600,staticinvoke <android.support.v4.app.FragmentManagerImpl: void access$600(android.support.v4.app.FragmentManagerImpl,android.support.v4.app.BackStackRecord,boolean,boolean,boolean)>($r2, $r1, $z1, $z0, 1),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r8),,,
3,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(3, $r8),,,
-1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(-1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(1),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,addAddedFragments,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r4, $i0, $i3, $i4, 0),,,
0,android.support.v4.app.FragmentManagerImpl,postponePostponableTransactions,android.support.v4.app.BackStackRecord,executePopOps,virtualinvoke $r6.<android.support.v4.app.BackStackRecord: void executePopOps(boolean)>(0),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r8),,,
3,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(3, $r8),,,
-1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(-1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(1),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,addAddedFragments,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r4, $i0, $i3, $i4, 0),,,
0,android.support.v4.app.FragmentManagerImpl,postponePostponableTransactions,android.support.v4.app.BackStackRecord,executePopOps,virtualinvoke $r6.<android.support.v4.app.BackStackRecord: void executePopOps(boolean)>(0),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r2),,,
9,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(9, $r8),,,
3,android.support.v4.app.BackStackRecord,expandOps,android.support.v4.app.BackStackRecord$Op,<init>,specialinvoke $r6.<android.support.v4.app.BackStackRecord$Op: void <init>(int,android.support.v4.app.Fragment)>(3, $r8),,,
-1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(-1),,,
1,android.support.v4.app.FragmentManagerImpl,executeOps,android.support.v4.app.BackStackRecord,bumpBackStackNesting,virtualinvoke $r3.<android.support.v4.app.BackStackRecord: void bumpBackStackNesting(int)>(1),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.util.ArraySet,<init>,android.support.v4.util.ArraySet,<init>,specialinvoke $r0.<android.support.v4.util.ArraySet: void <init>(int,boolean)>(0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,addAddedFragments,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r4, $i0, $i3, $i4, 0),,,
0,android.support.v4.app.FragmentManagerImpl,postponePostponableTransactions,android.support.v4.app.BackStackRecord,executePopOps,virtualinvoke $r6.<android.support.v4.app.BackStackRecord: void executePopOps(boolean)>(0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v4.app.FragmentManagerImpl,performPendingDeferredStart,android.support.v4.app.FragmentManagerImpl,moveToState,virtualinvoke $r0.<android.support.v4.app.FragmentManagerImpl: void moveToState(android.support.v4.app.Fragment,int,int,int,boolean)>($r1, $i0, 0, 0, 0),,,
0,android.support.v7.widget.AppCompatDrawableManager,<init>,java.util.WeakHashMap,<init>,specialinvoke $r2.<java.util.WeakHashMap: void <init>(int)>(0),,,
1,android.support.v7.widget.AppCompatDrawableManager,loadDrawableFromDelegates,android.content.res.Resources,getValue,virtualinvoke $r8.<android.content.res.Resources: void getValue(int,android.util.TypedValue,boolean)>($i0, $r7, 1),,,
1,android.support.v7.widget.AppCompatDrawableManager,createDrawableIfNeeded,android.content.res.Resources,getValue,virtualinvoke $r3.<android.content.res.Resources: void getValue(int,android.util.TypedValue,boolean)>($i0, $r2, 1),,,
1,android.support.v4.content.ContextCompat,getDrawable,android.content.res.Resources,getValue,virtualinvoke $r3.<android.content.res.Resources: void getValue(int,android.util.TypedValue,boolean)>($i0, $r0, 1),,,
16908288,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908288),,,
16908303,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908303),,,
16908301,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908301),,,
16908288,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908288),,,
16908303,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908303),,,
16908301,android.support.v7.widget.AppCompatDrawableManager,tintDrawable,android.graphics.drawable.LayerDrawable,findDrawableByLayerId,$r6 = virtualinvoke $r5.<android.graphics.drawable.LayerDrawable: android.graphics.drawable.Drawable findDrawableByLayerId(int)>(16908301),,,
64,android.support.v4.app.LoaderManagerImpl$LoaderInfo,toString,java.lang.StringBuilder,<init>,specialinvoke $r1.<java.lang.StringBuilder: void <init>(int)>(64),,,
64,android.support.v4.app.LoaderManagerImpl$LoaderInfo,toString,java.lang.StringBuilder,<init>,specialinvoke $r1.<java.lang.StringBuilder: void <init>(int)>(64),,,
64,android.support.v4.app.LoaderManagerImpl$LoaderInfo,toString,java.lang.StringBuilder,<init>,specialinvoke $r1.<java.lang.StringBuilder: void <init>(int)>(64),,,
64,android.support.v4.app.LoaderManagerImpl$LoaderInfo,toString,java.lang.StringBuilder,<init>,specialinvoke $r1.<java.lang.StringBuilder: void <init>(int)>(64),,,
-1,android.support.v4.app.FragmentManagerImpl,getFragment,android.os.Bundle,getInt,$i0 = virtualinvoke $r3.<android.os.Bundle: int getInt(java.lang.String,int)>($r4, -1),,,
